,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,team_short
11,1776.0,Jarrod Bowen,36.0,3003.0,12.0,12.929430685937405,10.0,5.819739578291774,80.0,41.0,6.0,0.0,F M S,West Ham,12.0,12.929430685937405,21.700690779834986,6.5497208666056395,WHU
12,6818.0,James Maddison,35.0,2480.0,12.0,6.4967113714665174,8.0,5.674207331612706,72.0,48.0,3.0,0.0,F M S,Leicester,12.0,6.4967113714665174,14.606798768043518,5.8269194681197405,LEI
13,750.0,Riyad Mahrez,28.0,1468.0,11.0,10.123585989698768,5.0,3.932822068221867,61.0,40.0,0.0,0.0,F M S,Manchester City,7.0,6.317741682752967,14.36691327020526,6.27902671508491,MCI
14,7322.0,Bukayo Saka,38.0,3034.0,11.0,9.905908005312085,7.0,7.631380889564753,97.0,68.0,6.0,0.0,F M S,Arsenal,9.0,8.38357033021748,19.44989770837128,9.05858102440834,ARS
15,7696.0,Teemu Pukki,37.0,3278.0,11.0,11.449521949514747,3.0,4.062801269814372,71.0,27.0,4.0,0.0,F,Norwich,8.0,9.166052209213376,11.974250838160515,1.0434091771021485,NOR
16,7768.0,Mason Mount,32.0,2367.0,11.0,8.522425089031458,10.0,7.2129183523356915,76.0,58.0,4.0,0.0,F M S,Chelsea,10.0,7.7612563110888,18.232214242219925,7.473152037709951,CHE
17,8026.0,Raphinha,35.0,2940.0,11.0,10.23054277151823,3.0,6.9391437061131,87.0,64.0,7.0,0.0,F M S,Leeds,7.0,7.185867404565215,17.002553401514888,6.288567488081753,LEE
18,8865.0,Ollie Watkins,35.0,2970.0,11.0,11.498151116073132,2.0,2.9976099524646997,77.0,35.0,7.0,0.0,F S,Aston Villa,10.0,10.736982308328152,17.14851333759725,5.538891929201782,AVL
19,531.0,Michail Antonio,36.0,2994.0,10.0,12.788623180240393,8.0,5.767141381278634,83.0,46.0,6.0,1.0,F S,West Ham,10.0,12.027454283088446,21.074016312137246,6.651938524097204,WHU
20,843.0,James Ward-Prowse,36.0,3222.0,10.0,5.089495884254575,5.0,6.395681727677584,55.0,71.0,3.0,1.0,M,Southampton,6.0,2.0448205079883337,11.129648856818676,9.245466953143477,SOU
21,1228.0,Bruno Fernandes,36.0,3135.0,10.0,9.28530883602798,6.0,8.811853212304413,89.0,88.0,10.0,0.0,F M S,Manchester United,10.0,7.762971138581634,22.986720837652683,11.142259798943996,MUN
22,6026.0,Richarlison,30.0,2532.0,10.0,10.013772347010672,5.0,4.383790701627731,74.0,29.0,8.0,0.0,F M S,Everton,7.0,7.7303026700392365,11.769664378836751,3.004405416548252,EVE
23,7230.0,Emile Smith-Rowe,33.0,1928.0,10.0,5.363847864791751,2.0,3.0330061223357916,40.0,30.0,1.0,0.0,F M S,Arsenal,10.0,5.363847864791751,10.87411254644394,4.788454652763903,ARS
24,9301.0,Emmanuel Dennis,33.0,2612.0,10.0,7.006807362660766,6.0,3.959160739555955,60.0,33.0,7.0,1.0,F M S,Watford,10.0,7.006807362660766,12.34526323247701,4.416259494610131,WAT
25,3278.0,Maxwel Cornet,26.0,1790.0,9.0,6.714043315500021,1.0,1.7581331059336662,47.0,15.0,2.0,0.0,F M S,Burnley,9.0,5.952874477952719,8.556581854820251,2.5905789164826274,BUR
26,6055.0,Phil Foden,28.0,2141.0,9.0,9.263243041932583,5.0,6.833740673959255,57.0,40.0,1.0,0.0,F M S,Manchester City,9.0,9.263243041932583,19.274439077824354,6.218502756208181,MCI
27,314.0,Ilkay Gündogan,27.0,1852.0,8.0,9.720696449279785,4.0,4.720961081795394,55.0,37.0,1.0,0.0,M S,Manchester City,8.0,9.720696449279785,21.329145424067974,8.763400979340076,MCI
28,468.0,Callum Wilson,18.0,1401.0,8.0,7.041793790645897,0.0,0.5302162356674671,35.0,10.0,4.0,0.0,F S,Newcastle United,6.0,5.519456093199551,5.063283892348409,0.6320266528055072,NEW
29,594.0,Romelu Lukaku,26.0,1571.0,8.0,7.02043329924345,0.0,3.3627563416957855,43.0,24.0,1.0,0.0,F S,Chelsea,7.0,6.259264461696148,12.035587709397078,3.9994185492396355,CHE
30,3585.0,Said Benrahma,32.0,2208.0,8.0,6.155029330402613,6.0,4.772109419107437,63.0,32.0,0.0,0.0,F M S,West Ham,8.0,6.155029330402613,13.894499063491821,4.217210844159126,WHU
31,3621.0,Neal Maupay,32.0,2271.0,8.0,8.242075350135565,2.0,2.4426043033599854,61.0,23.0,7.0,0.0,F S,Brighton,7.0,6.71973767504096,13.33058961480856,5.462073290720582,BHA
32,3635.0,Bernardo Silva,35.0,2865.0,8.0,7.7719772439450026,4.0,6.567136323079467,48.0,59.0,6.0,0.0,F M S,Manchester City,8.0,7.7719772439450026,25.98425182700157,14.362251240760088,MCI
33,5220.0,Kai Havertz,29.0,1829.0,8.0,10.670877020806074,3.0,2.567780340090394,56.0,21.0,3.0,0.0,F M S,Chelsea,8.0,10.670877020806074,17.61882034316659,5.0742976777255535,CHE
34,5543.0,Gabriel Jesus,28.0,1885.0,8.0,10.153559781610966,8.0,5.913653578609228,64.0,38.0,1.0,0.0,F M S,Manchester City,7.0,9.392391063272953,19.491172540932894,6.347170256078243,MCI
35,7698.0,Leandro Trossard,34.0,2830.0,8.0,7.9615775514394045,3.0,5.277912247925997,73.0,47.0,2.0,0.0,D F M S,Brighton,7.0,7.200408698990941,16.139062136411667,5.85692944470793,BHA
36,8720.0,Jack Harrison,35.0,2660.0,8.0,5.154693676158786,1.0,3.448970664292574,43.0,42.0,3.0,0.0,F M S,Leeds,8.0,5.154693676158786,9.215940803289413,4.422531811520457,LEE
37,9040.0,Conor Gallagher,34.0,2863.0,8.0,7.672957666218281,3.0,4.143168600276113,52.0,39.0,10.0,0.0,M S,Crystal Palace,8.0,7.672957666218281,14.211980640888214,5.389100715517998,CRY
38,986.0,Danny Ings,30.0,1920.0,7.0,6.8466622196137905,6.0,1.4444686193019152,49.0,15.0,4.0,0.0,F S,Aston Villa,6.0,6.085493382066488,7.999433903023601,2.1089938059449196,AVL
39,2496.0,Rodri,33.0,2901.0,7.0,2.7182540372014046,2.0,1.5521792769432068,45.0,27.0,5.0,0.0,M,Manchester City,7.0,2.7182540372014046,26.259772278368473,23.955902256071568,MCI
40,2517.0,Martin Odegaard,36.0,2803.0,7.0,4.223580375313759,4.0,6.601954003795981,53.0,75.0,4.0,0.0,M S,Arsenal,7.0,4.223580375313759,18.235061716288328,10.913309554569423,ARS
41,5786.0,Yoane Wissa,30.0,1230.0,7.0,3.401830122806132,1.0,0.6705943569540977,32.0,9.0,0.0,0.0,F M S,Brentford,7.0,3.401830122806132,4.4163202699273825,1.8253050157800317,BRE
42,7700.0,Che Adams,30.0,2039.0,7.0,8.289284490048885,3.0,2.8459400180727243,49.0,25.0,0.0,0.0,F M S,Southampton,7.0,8.289284490048885,10.300949916243553,1.4006275553256273,SOU
43,501.0,Danny Welbeck,25.0,1464.0,6.0,8.285233240574598,1.0,0.894957575481385,43.0,17.0,0.0,0.0,F M S,Brighton,6.0,8.285233240574598,11.309017981868237,2.8017303431406617,BHA
44,1389.0,Jorginho,29.0,2285.0,6.0,5.913261387497187,2.0,2.8927323017269373,16.0,27.0,5.0,0.0,M S,Chelsea,0.0,0.5850795023143291,16.2018467746675,15.193449821323156,CHE
45,2335.0,Pablo Fornals,36.0,2805.0,6.0,5.137447748333216,3.0,5.967042695730925,44.0,47.0,4.0,0.0,F M S,West Ham,6.0,5.137447748333216,17.674579095095396,8.34381559677422,WHU
46,2381.0,Rodrigo,31.0,2280.0,6.0,5.610642859712243,1.0,3.645212084054947,48.0,39.0,9.0,0.0,F M S,Leeds,5.0,4.849473999813199,10.851465839892626,3.6287047248333693,LEE
47,2662.0,Christian Pulisic,22.0,1276.0,6.0,6.095077715814114,2.0,1.2932883873581886,28.0,15.0,2.0,0.0,D F M S,Chelsea,6.0,6.095077715814114,8.857729310169816,2.1257928386330605,CHE
48,3697.0,Odsonne Edouard,28.0,1579.0,6.0,6.533585656434298,4.0,2.171932512894273,40.0,21.0,4.0,0.0,F M S,Crystal Palace,5.0,5.7724167592823505,10.20446914434433,2.6026963628828526,CRY
49,4105.0,Raúl Jiménez,34.0,2651.0,6.0,7.07138127181679,4.0,3.3940192442387342,57.0,38.0,5.0,2.0,F M S,Wolverhampton Wanderers,5.0,6.310212434269488,12.290310524404049,4.058562257327139,WOL
50,5556.0,Ademola Lookman,26.0,1470.0,6.0,4.781364368274808,0.0,1.8123618848621845,26.0,23.0,2.0,0.0,F M S,Leicester,6.0,4.781364368274808,11.409115053713322,5.640148378908634,LEI
51,5956.0,Youri Tielemans,32.0,2638.0,6.0,4.26648073643446,4.0,4.306583674624562,59.0,37.0,3.0,0.0,M S,Leicester,4.0,2.74414299428463,14.259308580309153,8.546898698434234,LEI
52,6681.0,Harvey Barnes,32.0,2108.0,6.0,6.215694451704621,10.0,4.480990871787071,66.0,28.0,2.0,0.0,F M S,Leicester,6.0,6.215694451704621,12.558473041281104,3.7295231074094772,LEI
53,7752.0,Gabriel Martinelli,29.0,1877.0,6.0,8.864315951243043,6.0,4.0846672765910625,51.0,34.0,1.0,1.0,F M S,Arsenal,5.0,8.10314711369574,10.528597440570593,2.56051336042583,ARS
54,8384.0,Armando Broja,32.0,1986.0,6.0,5.8937302101403475,0.0,1.4606568217277527,45.0,10.0,2.0,0.0,F S,Southampton,6.0,5.8937302101403475,8.278901407495141,2.0138739021494985,SOU
55,8941.0,Jacob Ramsey,34.0,2493.0,6.0,3.822880994528532,1.0,2.036960224620998,34.0,21.0,6.0,0.0,F M S,Aston Villa,6.0,3.822880994528532,11.246652164496481,6.33387460000813,AVL
56,101.0,Allan Saint-Maximin,35.0,2825.0,5.0,5.663676345720887,5.0,5.26104343496263,64.0,50.0,5.0,0.0,F M S,Newcastle United,5.0,5.663676345720887,14.377790115773678,3.898579236585647,NEW
57,465.0,Joshua King,32.0,2247.0,5.0,8.284283723682165,3.0,4.002521445974708,49.0,35.0,5.0,0.0,F M S,Watford,4.0,7.523114915937185,12.032203844748437,2.6614728858694434,WAT
58,482.0,Roberto Firmino,20.0,979.0,5.0,5.253266870975494,4.0,2.2188238073140383,30.0,16.0,3.0,0.0,F S,Liverpool,5.0,5.253266870975494,11.99724093452096,5.7073619700968266,LIV
59,488.0,Philippe Coutinho,19.0,1364.0,5.0,3.366971786133945,3.0,2.932847482152283,43.0,25.0,0.0,0.0,F M S,Aston Villa,5.0,3.366971786133945,8.868808290921152,4.497149965725839,AVL
60,535.0,Manuel Lanzini,30.0,1801.0,5.0,3.375076437368989,3.0,2.5940793622285128,16.0,23.0,2.0,0.0,M S,West Ham,2.0,1.0915699042379856,8.181104831397533,7.256113592535257,WHU
61,762.0,Demarai Gray,34.0,2366.0,5.0,4.336391296237707,4.0,4.42934506945312,65.0,42.0,3.0,0.0,F M S,Everton,5.0,4.336391296237707,10.400984147563577,3.428601371124387,EVE
62,3420.0,Fabinho,29.0,2320.0,5.0,5.033521069213748,1.0,1.2622061632573605,21.0,17.0,7.0,0.0,M S,Liverpool,3.0,3.5111833792179823,10.56733482517302,9.501622328534722,LIV
63,4456.0,Chris Wood,34.0,2734.0,5.0,8.213469859212637,0.0,1.3659997982904315,51.0,19.0,1.0,0.0,F S,"Burnley,Newcastle United",4.0,7.452301021665335,8.77230853959918,2.9237893614917994,BUR
64,5555.0,Dominic Calvert-Lewin,17.0,1297.0,5.0,6.218373268842697,2.0,1.6598193794488907,33.0,10.0,2.0,0.0,F S,Everton,3.0,3.934903547167778,5.950980335474014,1.9578839875757694,EVE
65,5613.0,Gabriel,35.0,3075.0,5.0,3.542727418243885,0.0,0.24852201994508505,29.0,8.0,6.0,1.0,D,Arsenal,5.0,3.542727418243885,11.804191154427826,11.412372042424977,ARS
66,5675.0,Ismaila Sarr,22.0,1872.0,5.0,4.251837534829974,2.0,2.9239769615232944,39.0,21.0,2.0,0.0,F M S,Watford,5.0,3.490668697282672,7.5956596452742815,2.060204013250768,WAT
67,5735.0,Jean-Philippe Mateta,22.0,1153.0,5.0,5.8469699919223785,1.0,0.7184609286487103,37.0,7.0,2.0,0.0,F S,Crystal Palace,5.0,5.8469699919223785,6.872573535889387,2.1351874209940434,CRY
68,6482.0,Eddie Nketiah,21.0,803.0,5.0,4.993679527193308,1.0,1.6652061343193054,28.0,13.0,3.0,0.0,F S,Arsenal,5.0,4.993679527193308,7.677363235503435,2.1600088328123093,ARS
69,6691.0,Dejan Kulusevski,18.0,1276.0,5.0,3.0239319913089275,8.0,4.146450033411384,26.0,25.0,3.0,0.0,F M S,Tottenham,5.0,3.0239319913089275,12.606086146086454,7.695995979011059,TOT
70,6954.0,Juan Camilo Hernández,25.0,1125.0,5.0,2.664222000166774,2.0,1.699853972531855,33.0,20.0,3.0,0.0,F M S,Watford,5.0,2.664222000166774,4.942541535012424,2.000694611109793,WAT
71,7490.0,Mason Greenwood,18.0,1305.0,5.0,4.4807307831943035,1.0,1.329086773097515,48.0,17.0,1.0,0.0,F M S,Manchester United,5.0,4.4807307831943035,6.188843723386526,1.746659392490983,MUN
72,8067.0,Reece James,26.0,1866.0,5.0,2.5434880815446377,9.0,7.03030114620924,37.0,48.0,4.0,1.0,D M S,Chelsea,5.0,2.5434880815446377,15.981892695650458,11.940560586750507,CHE
73,8288.0,Tomas Soucek,35.0,3062.0,5.0,5.5038598626852036,1.0,2.167179636657238,44.0,21.0,3.0,0.0,M S,West Ham,5.0,5.5038598626852036,9.545724794268608,5.433625508099794,WHU
74,8327.0,Bruno Guimarães,17.0,1031.0,5.0,4.093197477050126,1.0,1.7428600480780005,23.0,12.0,4.0,0.0,M S,Newcastle United,5.0,4.093197477050126,5.316410319879651,2.5851144157350063,NEW
75,8379.0,Alexis Mac Allister,33.0,2102.0,5.0,6.832576186396182,2.0,2.125687505118549,60.0,31.0,4.0,0.0,F M S,Brighton,3.0,4.549069688655436,10.862740326672792,6.358381733298302,BHA
76,8845.0,Hee-Chan Hwang,30.0,1804.0,5.0,4.1964052794501185,1.0,1.6057071471586823,27.0,15.0,2.0,0.0,F M S,Wolverhampton Wanderers,5.0,4.1964052794501185,8.480331378057599,3.6125978510826826,WOL
77,9738.0,Patson Daka,23.0,1164.0,5.0,5.109794383868575,3.0,1.8195263147354126,26.0,13.0,2.0,0.0,F S,Leicester,5.0,5.109794383868575,7.503917813301086,2.162383816204965,LEI
78,65.0,Timo Werner,21.0,1291.0,4.0,6.166445337235928,1.0,0.3183773960918188,45.0,8.0,1.0,0.0,F M S,Chelsea,4.0,6.166445337235928,9.693839389830828,3.6192978844046593,CHE
79,87.0,Joelinton,35.0,2554.0,4.0,3.8162801675498486,1.0,1.880340002477169,45.0,29.0,8.0,0.0,F M S,Newcastle United,4.0,3.8162801675498486,6.516403349116445,2.5585671132430434,NEW
80,318.0,Pierre-Emerick Aubameyang,14.0,1047.0,4.0,6.893220115453005,1.0,0.8014161214232445,34.0,9.0,3.0,0.0,F S,Arsenal,4.0,5.370882365852594,5.4393598940223455,0.963660548441112,ARS
81,556.0,Marcus Rashford,25.0,1229.0,4.0,2.820377178490162,2.0,2.4275266602635384,22.0,9.0,2.0,0.0,F M S,Manchester United,4.0,2.820377178490162,6.920496237464249,1.9814567910507321,MUN
82,606.0,Christian Benteke,25.0,1112.0,4.0,4.719367414712906,1.0,1.665178306400776,38.0,14.0,3.0,0.0,F S,Crystal Palace,4.0,4.719367414712906,6.597355835139751,1.3307107398286462,CRY
83,620.0,Kelechi Iheanacho,26.0,1236.0,4.0,3.6333334799855947,5.0,2.709091203287244,31.0,17.0,1.0,0.0,F S,Leicester,4.0,3.6333334799855947,7.717558667063713,1.7873293738812208,LEI
84,757.0,Jeffrey Schlupp,32.0,1836.0,4.0,3.629619201645255,1.0,2.031466282904148,33.0,18.0,1.0,0.0,F M S,Crystal Palace,4.0,3.629619201645255,7.059722851961851,2.934890281409025,CRY
85,1621.0,Marcos Alonso,28.0,2185.0,4.0,3.4942619670182467,4.0,5.042935017496347,43.0,44.0,8.0,0.0,D M S,Chelsea,4.0,3.4942619670182467,13.581606924533844,9.749325513839722,CHE
86,2203.0,Emiliano Buendía,35.0,1907.0,4.0,3.053930699825287,6.0,4.65300552919507,44.0,47.0,1.0,0.0,F M S,Aston Villa,4.0,3.053930699825287,10.573562433943152,5.318293558433652,AVL
87,2498.0,Aymeric Laporte,33.0,2848.0,4.0,4.454538737423718,0.0,0.6116267275065184,35.0,9.0,5.0,1.0,D,Manchester City,4.0,4.454538737423718,18.637455616146326,18.220574935898185,MCI
88,3277.0,Alexandre Lacazette,30.0,1800.0,4.0,7.625778848305345,7.0,3.2550123035907745,46.0,29.0,0.0,0.0,F M S,Arsenal,2.0,5.342272276058793,9.149895019829273,3.0975797437131405,ARS
89,5595.0,Daniel James,34.0,2516.0,4.0,7.710608310997486,4.0,4.2782022804021835,54.0,27.0,7.0,1.0,F M S,"Leeds,Manchester United",4.0,7.710608310997486,12.308400500565767,1.3779366295784712,MUN
90,6042.0,Jan Bednarek,31.0,2637.0,4.0,2.792329527437687,0.0,0.3658812139183283,19.0,6.0,10.0,0.0,D S,Southampton,4.0,2.792329527437687,6.62177206762135,6.355031894519925,SOU
91,6552.0,Bryan Mbeumo,35.0,2934.0,4.0,9.805262707173824,7.0,3.9572212658822536,77.0,34.0,4.0,0.0,F M S,Brentford,3.0,9.0440938398242,17.786925638094544,6.478674981743097,BRE
92,6817.0,Fred,28.0,2038.0,4.0,1.0861357701942325,4.0,2.3315237760543823,14.0,28.0,5.0,0.0,M S,Manchester United,4.0,1.0861357701942325,8.365100575610995,5.868257767520845,MUN
93,6851.0,Conor Coady,38.0,3369.0,4.0,2.326475089415908,0.0,0.07832194026559591,12.0,3.0,4.0,0.0,D,Wolverhampton Wanderers,4.0,2.326475089415908,5.348749374970794,5.322400199249387,WOL
94,6853.0,Rúben Neves,33.0,2674.0,4.0,1.1209038719534874,2.0,2.2435879055410624,42.0,25.0,9.0,0.0,M S,Wolverhampton Wanderers,4.0,1.1209038719534874,8.249834777787328,6.516261298209429,WOL
95,6894.0,Mohamed Elyounoussi,30.0,2048.0,4.0,6.580140743404627,2.0,2.2278632260859013,43.0,28.0,4.0,0.0,F M S,Southampton,4.0,6.580140743404627,8.98266171105206,2.9428744204342365,SOU
96,8150.0,Anthony Gordon,35.0,2288.0,4.0,3.460314018651843,2.0,3.776888372376561,44.0,36.0,4.0,0.0,D F M S,Everton,4.0,3.460314018651843,7.969531951472163,3.010283066891134,EVE
97,8864.0,Matthew Cash,38.0,3386.0,4.0,2.4832577789202332,3.0,2.9023145139217377,37.0,28.0,8.0,0.0,D M,Aston Villa,4.0,2.4832577789202332,11.008669121190906,7.563899600878358,AVL
98,8992.0,Hakim Ziyech,23.0,1304.0,4.0,3.03872930444777,3.0,3.926884286105633,52.0,30.0,3.0,0.0,F M S,Chelsea,4.0,3.03872930444777,10.714836556464434,5.662909559905529,CHE
99,9680.0,Vitaly Janelt,31.0,2328.0,4.0,2.9898341512307525,0.0,1.8168038874864578,30.0,23.0,3.0,0.0,D M S,Brentford,4.0,2.9898341512307525,7.372112634591758,3.24140384234488,BRE
100,10408.0,Luis Díaz,13.0,962.0,4.0,4.276759101077914,3.0,2.1759884925559163,38.0,20.0,0.0,0.0,F S,Liverpool,4.0,4.276759101077914,8.961282230913639,3.4492037557065487,LIV
101,332.0,Joel Matip,31.0,2790.0,3.0,2.7207674430683255,3.0,2.078828115016222,34.0,12.0,2.0,0.0,D,Liverpool,3.0,2.7207674430683255,15.50367435067892,13.80982318520546,LIV
102,484.0,Divock Origi,7.0,104.0,3.0,1.6754611507058144,0.0,0.0,10.0,0.0,0.0,0.0,S,Liverpool,3.0,1.6754611507058144,1.5213006287813187,0.3876812756061554,LIV
103,672.0,Jordan Ayew,31.0,2036.0,3.0,4.29038854688406,3.0,3.0359318535774946,35.0,23.0,2.0,0.0,F M S,Crystal Palace,3.0,4.29038854688406,9.338773401454091,3.073912402614951,CRY
104,675.0,Jack Grealish,26.0,1929.0,3.0,5.532431211322546,3.0,5.456199732609093,44.0,52.0,3.0,0.0,F M S,Manchester City,3.0,5.532431211322546,18.39808315783739,9.633638110011816,MCI
105,775.0,Andros Townsend,21.0,1463.0,3.0,2.262586422264576,2.0,2.849117286503315,21.0,31.0,3.0,0.0,D F M S,Everton,2.0,1.5014175921678543,5.317552261054516,2.756821012124419,EVE
106,782.0,Ben Chilwell,7.0,541.0,3.0,1.298326052725315,1.0,0.8330149557441473,13.0,10.0,0.0,0.0,D M S,Chelsea,3.0,1.298326052725315,4.463371403515339,3.4081981480121613,CHE
107,833.0,Virgil van Dijk,34.0,3060.0,3.0,2.1695875264704227,1.0,1.5573339480906725,35.0,9.0,3.0,0.0,D,Liverpool,3.0,2.1695875264704227,16.267564265057445,16.187632523477077,LIV
108,1078.0,Sergi Canos,31.0,2128.0,3.0,3.4899182319641113,2.0,2.166495032608509,33.0,17.0,6.0,1.0,D F M S,Brentford,3.0,3.4899182319641113,6.955056019127369,2.1818063985556364,BRE
109,1653.0,Michael Keane,32.0,2799.0,3.0,1.2030845796689391,2.0,1.3396282345056534,19.0,8.0,2.0,1.0,D S,Everton,3.0,1.2030845796689391,3.2479787953197956,2.648537212982774,EVE
110,1654.0,Ben Mee,21.0,1839.0,3.0,2.5610949099063873,0.0,1.2749733906239271,19.0,5.0,3.0,0.0,D,Burnley,3.0,2.5610949099063873,2.5686994064599276,2.4799908893182874,BUR
111,1688.0,Andrew Robertson,29.0,2550.0,3.0,2.271189099177718,10.0,6.197533655911684,19.0,55.0,5.0,1.0,D,Liverpool,3.0,2.271189099177718,18.619655825197697,14.277397580444813,LIV
112,1801.0,Pontus Jansson,37.0,3325.0,3.0,4.593423018231988,1.0,0.5605825018137693,22.0,5.0,7.0,0.0,D,Brentford,3.0,4.593423018231988,5.387517377734184,3.8859104067087173,BRE
113,1822.0,Antonio Rüdiger,34.0,3036.0,3.0,2.675494329072535,0.0,0.7367033679038286,48.0,12.0,9.0,0.0,D,Chelsea,3.0,2.675494329072535,17.812828024849296,17.005176208913326,CHE
114,2163.0,Diego Llorente,28.0,2351.0,3.0,1.9779200851917267,0.0,0.04781206510961056,10.0,2.0,7.0,0.0,D,Leeds,3.0,1.9779200851917267,2.1756573989987373,2.1756573989987373,LEE
115,3288.0,Thiago Silva,32.0,2638.0,3.0,1.0737613961100578,0.0,0.25394377671182156,18.0,7.0,2.0,0.0,D S,Chelsea,3.0,1.0737613961100578,18.045897998381406,17.847142264712602,CHE
116,5247.0,Naby Keita,23.0,1181.0,3.0,2.144786162301898,1.0,1.812412727624178,26.0,15.0,3.0,0.0,M S,Liverpool,3.0,2.144786162301898,7.787587374448776,5.404159836471081,LIV
117,6345.0,Jadon Sancho,29.0,1891.0,3.0,4.233040288090706,3.0,4.078670060262084,26.0,42.0,0.0,0.0,F M S,Manchester United,3.0,4.233040288090706,12.360888943076134,5.444502018392086,MUN
118,6615.0,Trevoh Chalobah,20.0,1459.0,3.0,1.177585544064641,1.0,0.2659642845392227,9.0,4.0,2.0,0.0,D M S,Chelsea,3.0,1.177585544064641,7.6829264760017395,7.431490391492844,CHE
119,7083.0,Christian Nørgaard,35.0,3068.0,3.0,4.96903985273093,4.0,4.047768879681826,27.0,29.0,8.0,0.0,M,Brentford,3.0,4.96903985273093,13.346251248382032,7.895425523631275,BRE
120,7723.0,John McGinn,35.0,3099.0,3.0,1.8280727434903383,4.0,5.3592440420761704,43.0,53.0,8.0,0.0,M,Aston Villa,3.0,1.8280727434903383,12.84035880677402,8.202694291248918,AVL
121,8239.0,Takumi Minamino,11.0,162.0,3.0,1.7633523494005203,0.0,0.5603138357400894,7.0,2.0,1.0,0.0,F S,Liverpool,3.0,1.7633523494005203,2.637493908405304,0.3138277530670166,LIV
122,8272.0,João Pedro,28.0,1619.0,3.0,4.448942042887211,1.0,2.097435846924782,47.0,18.0,1.0,0.0,F M S,Watford,3.0,4.448942042887211,9.263465910218656,4.319708943367004,WAT
123,8300.0,Steven Bergwijn,25.0,518.0,3.0,3.3351891711354256,1.0,0.8927957974374294,19.0,8.0,1.0,0.0,F M S,Tottenham,3.0,3.3351891711354256,4.809272598475218,0.8813274744898081,TOT
124,9679.0,Rico Henry,34.0,2796.0,3.0,1.8999358667060733,0.0,1.8724432196468115,14.0,18.0,2.0,0.0,D M S,Brentford,3.0,1.8999358667060733,9.128159146755934,6.3018637439236045,BRE
125,76.0,Fabian Schär,25.0,2167.0,2.0,0.8395389299839735,2.0,1.4792817011475563,20.0,9.0,4.0,0.0,D,Newcastle United,2.0,0.8395389299839735,3.3704138807952404,2.830272039398551,NEW
126,239.0,Pascal Groß,29.0,2044.0,2.0,2.8653397522866726,4.0,5.7902726251631975,23.0,60.0,1.0,0.0,D F M S,Brighton,2.0,2.1041709277778864,9.946591125801206,5.546557791531086,BHA
127,343.0,Pierre-Emile Højbjerg,36.0,3202.0,2.0,2.644531403668225,2.0,2.5382378231734037,31.0,25.0,3.0,0.0,M,Tottenham,2.0,2.644531403668225,24.11317539960146,20.07616985589266,TOT
