,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,team_short
251,8214.0,Tyrick Mitchell,19.0,1710.0,1.0,1.0755382552742958,1.0,0.23087922483682632,2.0,3.0,1.0,0.0,D,Crystal Palace,1.0,1.0755382552742958,4.470536682754755,3.2567375004291534,CRY
252,8226.0,Tariq Lamptey,11.0,904.0,1.0,0.7030039094388485,1.0,0.8089809715747833,6.0,10.0,2.0,1.0,D M,Brighton,1.0,0.7030039094388485,4.568889327347279,3.691588267683983,BHA
253,8228.0,Nathaniel Phillips,17.0,1451.0,1.0,1.0277088694274426,1.0,0.9165567811578512,15.0,7.0,2.0,0.0,D S,Liverpool,1.0,1.0277088694274426,4.325661117210984,4.15606533922255,LIV
254,8285.0,Sander Berge,15.0,1116.0,1.0,1.216416584327817,1.0,1.7773305177688599,10.0,14.0,4.0,0.0,M S,Sheffield United,0.0,0.4552477616816759,3.9067584052681923,3.0664280876517296,SHE
255,8300.0,Steven Bergwijn,21.0,1218.0,1.0,2.093383353203535,3.0,0.812587445601821,15.0,13.0,3.0,0.0,F M S,Tottenham,1.0,2.093383353203535,4.814339090138674,2.446276184171438,TOT
256,8379.0,Alexis Mac Allister,21.0,1110.0,1.0,1.3531406065449119,1.0,1.870868494734168,24.0,15.0,1.0,0.0,F M S,Brighton,1.0,1.3531406065449119,5.655093248933554,3.266662317328155,BHA
257,8456.0,Nathan Tella,18.0,734.0,1.0,1.9882374852895737,1.0,1.0909010618925095,17.0,6.0,2.0,0.0,F M S,Southampton,1.0,1.9882374852895737,2.907418869435787,0.48396934010088444,SOU
258,8481.0,Jimmy Dunne,3.0,270.0,1.0,0.41910675540566444,0.0,0.10200031474232674,7.0,2.0,1.0,0.0,D,Burnley,1.0,0.41910675540566444,0.10443910025060177,0.043035658076405525,BUR
259,8562.0,Luke Thomas,14.0,982.0,1.0,0.27020210959017277,0.0,0.9476513303816319,7.0,7.0,2.0,0.0,D M S,Leicester,1.0,0.27020210959017277,2.1523539647459984,1.7291602585464716,LEI
260,8717.0,Pascal Struijk,27.0,2073.0,1.0,2.0286749051883817,0.0,0.10804751934483647,13.0,4.0,3.0,0.0,D M S,Leeds,1.0,2.0286749051883817,6.597725657746196,6.550252264365554,LEE
261,8719.0,Kalvin Phillips,29.0,2435.0,1.0,0.3886227561160922,2.0,3.2330581322312355,15.0,35.0,10.0,0.0,M S,Leeds,1.0,0.3886227561160922,8.959227515384555,7.550635194405913,LEE
262,8780.0,Joël Veltman,28.0,2281.0,1.0,1.2756177727133036,1.0,1.8462188187986612,14.0,22.0,3.0,0.0,D M S,Brighton,1.0,1.2756177727133036,9.022530617192388,6.800674581900239,BHA
263,8816.0,Liam Cooper,25.0,2189.0,1.0,2.094512293115258,0.0,0.0,15.0,0.0,4.0,1.0,D,Leeds,1.0,2.094512293115258,7.37991644628346,7.37991644628346,LEE
264,8821.0,Donny van de Beek,19.0,486.0,1.0,0.29472872521728277,1.0,1.0433875694870949,2.0,3.0,1.0,0.0,M S,Manchester United,1.0,0.29472872521728277,3.5466001369059086,2.2084838151931763,MUN
265,8961.0,Rúben Dias,32.0,2848.0,1.0,1.9530213214457035,0.0,0.10559610091149807,14.0,3.0,4.0,0.0,D,Manchester City,1.0,1.9530213214457035,16.681801237165928,16.560106702148914,MCI
266,9163.0,Kean Bryan,13.0,1012.0,1.0,0.5354916416108608,0.0,0.8194743879139423,3.0,4.0,1.0,0.0,D S,Sheffield United,1.0,0.5354916416108608,1.4283712692558765,1.385759647935629,SHE
267,9501.0,Fabio Carvalho,4.0,255.0,1.0,0.9974314272403717,0.0,0.5002098381519318,9.0,2.0,0.0,0.0,F M S,Fulham,1.0,0.9974314272403717,1.4961068630218506,0.28626886010169983,FUL
268,9509.0,Daniel Jebbison,4.0,286.0,1.0,1.4839936792850494,0.0,0.023563019931316376,4.0,1.0,0.0,0.0,F S,Sheffield United,1.0,1.4839936792850494,1.9016592036932707,0.39410249702632427,SHE
269,9524.0,Anthony Elanga,2.0,157.0,1.0,0.5518713593482971,0.0,0.020725570619106293,2.0,1.0,0.0,0.0,F M,Manchester United,1.0,0.5518713593482971,0.8420460820198059,0.8213205337524414,MUN
270,181.0,Bernd Leno,35.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GK,Arsenal,0.0,0.0,4.326600980013609,4.326600980013609,ARS
